star_id,spectral_type,stellar_radius_sr,stellar_mass_sm,stellar_teff_k,stellar_log_g,stellar_luminosity,stellar_metallicity,stellar_rot_period_d,stellar_noise_ppm,label,planet_radius_re,rp_rs_ratio,orbital_period_d,semi_major_au,eccentricity,inclination_deg,impact_parameter,transit_depth_ppm,transit_duration_hr,n_transits_observed,orbital_velocity_kms,transit_snr,planet_eq_temp_k,flux_variability_index,log_period,log_snr
STR-007165,F,1.6163959388561968,1.4981566580782426,6809.258532253322,4.147285360877648,4.921432455530075,0.345,32.58,218.61,1,3.176,0.01804,4.9022,0.06360618831682015,0.0064,89.637,0.0534,288.82650840949657,4.839309522923059,78.0,140.505,12.691875897752013,1592.3,1.3212,1.7753,2.6168
STR-009260,G,0.9214851013566046,1.109215767983114,5205.548946391311,4.486670133609951,0.5839819331185001,-0.107,29.02,250.03,0,,,,,,,2.774324347730478,19.638560031413615,0.02172862193646193,0.0,,0.48164588466749203,,0.0785,0.0,0.3932
STR-010194,G,0.9475565889153784,0.8823071337336754,5700.24795173605,4.4184749152370495,0.9012224974513321,-0.137,27.32,206.65,0,,,,,,,2.566601404775172,8.479811873760912,0.02828253422286647,0.0,,1.2379620007643002,,0.041,0.0,0.8056
STR-006667,K,0.7158862970328739,0.8371922855503092,4200.600817989835,4.5522930880763,0.14808060729806471,-0.386,36.43,198.69,0,,,,,,,2.145171035619934,19.121727511052605,0.11938793287276493,0.0,,1.9442080852292518,,0.0962,0.0,1.0798
STR-004458,G,0.9546168488904069,1.120887759830547,5710.42876749991,4.423776291321474,0.7637120489921787,0.502,36.49,229.85,0,,,,,,,2.6894250845125978,0.6842344806522703,0.8032002731288523,0.0,,0.3823256416421339,,0.003,0.0,0.3238
STR-007890,F,1.1811306910599553,1.3936132158234806,6536.611439716555,4.4995077906654055,2.250956494626295,0.403,25.11,230.1,0,,,7.220131471740509,,,,0.9761366191794665,10818.625607072643,10.775829765330489,0.0,,3.154856942584534,,47.0171,2.1066,1.4243
STR-005492,G,0.9937054764674432,1.081246409661712,5606.868419357348,4.330504028986282,0.9173984421025339,0.072,33.54,195.13,0,,,,,,,2.0638017760078897,17.904270994934908,0.4775807357015435,0.0,,0.038166345083041515,,0.0918,0.0,0.0375
STR-004934,G,0.926266184828572,1.0177199231553178,5796.520612988601,4.448726477822577,0.7610542976819796,0.167,26.96,207.28,1,2.526,0.02528,10.8814,0.09562082155157527,0.1687,88.326,0.6599,653.9861659234763,3.0866606716069764,49.0,96.181,21.1827649472276,784.9,3.1551,2.475,3.0993
STR-008183,M,0.43013993611011414,0.3553466942438326,2995.932471872509,4.856915982667002,0.013539252541335142,-0.353,28.87,156.25,0,,,,,,,1.2373170461913743,57.505411346754315,0.09320761843613358,0.0,,0.5309748527326151,,0.368,0.0,0.4259
STR-004713,K,0.8153907482404148,0.8624993857385116,4491.5952128435365,4.559466811158028,0.24377105075309288,-0.381,23.31,213.48,0,,,,,,,2.3713555713635674,39.58772031196839,0.5986979414810548,0.0,,1.1204769508376606,,0.1854,0.0,0.7516
STR-002405,K,0.9440977613321365,0.6444934423519576,4835.619142106133,4.109562200509361,0.3726188421923477,0.165,26.91,207.66,1,2.1,0.02131,31.9131,0.1830380334855279,,87.75,1.6161,470.730844950095,0.0,29.0,58.934,11.59624353073077,470.6,2.2668,3.4939,2.5334
STR-001927,G,1.0089040056108523,0.9213645603991213,5737.100980388386,4.4218535557558125,1.0032694263474997,-0.045,31.23,200.7,0,,,,,,,1.8219528021644782,13.011029144866209,0.36793172147113395,0.0,,0.5521476925037451,,0.0648,0.0,0.4396
STR-002757,M,0.3273039637888808,0.3362122927680262,3186.9088435391805,5.151073667624503,0.00874297610997838,-0.812,20.26,169.71,1,9.082,0.26579,102.2252,0.290624563502854,0.0496,85.756,14.9871,71190.04853223148,0.0,5.0,31.387,808.3730559312966,137.3,419.4806,4.6369,6.6963
STR-011961,K,0.6804670479625231,0.7527391532976256,4578.493182468617,4.770911493786522,0.191632810831802,-0.099,13.9,208.5,0,,,,,,,1.5471962090181466,21.097707713732767,0.34392684315406213,0.0,,0.5188740437278861,,0.1012,0.0,0.418
STR-004011,G,0.8895075167291585,1.1421068848630715,6088.770918493664,4.5985832049272295,1.0055685552217424,0.073,18.49,255.27,1,3.032,0.03123,2.7523,0.037899947709415516,0.016,89.815,0.031,942.5676913322062,2.452079889295332,203.0,157.334,50.11463625686561,1333.4,3.6924,1.3224,3.9341
STR-003227,G,1.0515174004328152,1.1487798599047183,5815.533588803404,4.337492914773606,0.9866459409407988,0.137,15.34,336.37,0,,,,,,,1.4405205322463128,44.29906428692349,,0.0,,1.4245789278950087,,0.1317,0.0,0.8857
STR-005043,K,0.5683613379766596,0.7488443364836663,4777.19063883916,4.79400046719323,0.18426957450798637,0.024,41.97,181.5,0,,,,,,,2.645885565952098,1.4163462979185222,0.679477558167263,0.0,,1.141096463425287,,0.0078,0.0,0.7613
STR-005534,F,1.5547404740204152,1.6324974079769095,6718.123853864433,4.273028701707177,3.869535765305828,-0.031,31.61,213.69,0,,,45.09848509475013,,,,0.9967047119177918,15916.14453171528,10.008336645951411,0.0,,7.613681256981055,,74.4824,3.8308,2.1534
STR-006070,M,0.2144581926526408,0.3584126826554848,3061.7458725461497,5.418033636616349,0.0035366982534531435,-0.197,26.08,151.03,0,,,,,,,1.96686220550695,31.58227513994576,0.3625157698517782,0.0,,1.14983543452272,,0.2091,0.0,0.7654
STR-004509,M,0.43690453453191685,0.328033178452173,3014.810505432583,4.764647349518087,0.01340947231120801,0.128,25.36,162.2,0,,,,,,,1.6171652985243767,22.57264825590611,0.5630310939440911,0.0,,0.2543056809294407,,0.1392,0.0,0.2266
STR-000049,F,1.5012433346814578,1.3470780738939985,7091.166658863922,4.060046680346049,5.566423441618327,-0.2,25.52,242.6,0,,,,,,,1.7363299677837145,15.965398245767293,,0.0,,1.120894901964996,,0.0658,0.0,0.7518
STR-005747,M,0.492860954860213,0.3525527298967005,3109.1384547826533,4.5367861592644285,0.022857837756384294,0.602,24.39,160.07,1,11.547,0.21214,109.5562,0.3032298604087122,0.2137,87.42,6.1646,45698.20077035507,0.0,8.0,31.545,778.9743693898906,167.3,285.4889,4.7055,6.6593
STR-001048,K,0.9406957627612288,0.6308624777604013,4593.59691960399,4.252047411997798,0.32884133661675,0.097,40.52,164.81,0,,,,,,,1.8677064004197081,15.377818617865413,0.36983637272353115,0.0,,0.3080119764384855,,0.0933,0.0,0.2685
STR-009671,K,0.75806824733257,0.6875901961815818,4753.6128503743375,4.441909895178688,0.28301232221634715,-0.091,22.41,205.66,0,,,,,,,1.3674912216916482,26.392671983180072,0.05507450797638948,0.0,,0.6762391519834674,,0.1283,0.0,0.5166
STR-009092,G,1.0117989920083121,0.9688369410090162,5682.188280941257,4.470211990623712,0.9462112512393673,0.499,6.93,303.35,0,,,,,,,1.1033990717015896,17.097866751366336,0.5085692770412373,0.0,,0.04481552732591596,,0.0564,0.0,0.0438
STR-010423,G,1.1034706913346923,1.1655879069413464,5940.429415872876,4.239736052496279,1.501341175507885,0.133,28.04,207.64,0,,,,,,,2.2441358553169746,13.573993421162605,0.028799688258401634,0.0,,0.08213898255052478,,0.0654,0.0,0.0789
STR-008188,G,1.152556446084437,1.010838782133877,5696.395716962706,4.54176178974016,1.0877387507822962,0.098,31.37,220.5,0,,,,,,,1.2121089787298893,33.2264937712081,0.4823965812960826,0.0,,2.384211954441175,,0.1507,0.0,1.2191
STR-006744,G,0.9693077824942519,1.121126245918358,5496.370890852312,4.349199180312097,0.7927402146438214,0.053,30.19,226.8,0,,,,,,,2.7645699803903128,23.622826638789437,0.25285022552958225,0.0,,0.9671169882713309,,0.1042,0.0,0.6766
STR-008836,G,0.9041597287718652,1.0276118560471712,5798.961012197775,4.531161966492638,0.7459930184097451,-0.149,26.93,228.71,0,,,,,,,2.5819333435399545,27.958742876346857,0.04338214060009904,0.0,,1.3431782913323553,,0.1222,0.0,0.8515
STR-010957,K,0.8339621409320491,0.7086259993203757,4590.777245019629,4.425709903403442,0.2608599919204525,-0.205,39.74,221.42,0,,,,,,,1.9810442958341505,1.4804880009693664,0.030133994308346984,0.0,,0.18540493541402048,,0.0067,0.0,0.1701
STR-006701,K,0.9146427032645857,0.744719435081312,4395.530727453011,4.487994945090364,0.2569040989547117,-0.306,22.74,197.97,1,5.661,0.05821,21.4793,0.13807597470063354,0.4165,89.901,0.0583,3066.192188687001,4.9632144377602625,15.0,70.774,66.08043842592691,511.6,15.4882,3.1126,4.2059
STR-002506,K,0.7505489000958334,0.893690320565323,4629.069629485671,4.4972981418495985,0.21637402421966145,0.214,26.24,197.56,0,,,,,,,2.7470802253703095,19.936901476430545,0.4660927203664179,0.0,,0.34891446971013335,,0.1009,0.0,0.2993
STR-000153,G,1.1272035893651193,1.0117057396623639,5749.388390383836,4.199215795092084,1.3718668280753405,0.277,32.63,237.57,0,,,,,,,2.7977617668507664,2.283975613942818,0.08487650899131818,0.0,,0.07562471004791174,,0.0096,0.0,0.0729
STR-005771,K,0.7127542149614405,0.7771282353958469,4365.820852434656,4.52308837565278,0.14004238989046178,0.385,26.56,174.08,0,,,,,,,1.6234375468424873,35.14167998748117,0.6727323217963799,0.0,,0.4413687069318453,,0.2019,0.0,0.3656
STR-010252,A,1.9586568505581317,2.730176977915055,8410.749772086967,4.394283347070613,20.391458650607294,0.169,29.07,275.51,0,,,,,,,2.1553199125020255,10.599303348447961,,0.0,,1.0665026379364118,,0.0385,0.0,0.7259
STR-010823,F,1.119668019511104,1.1629452074053477,7320.230081659317,4.536662879462824,3.0521015967594627,0.104,12.88,293.82,0,,,,,,,1.2638348394869208,21.1560503973744,0.1952649404036106,0.0,,1.2110395792432413,,0.072,0.0,0.7935
STR-011596,G,0.8758131426933906,0.9545281443872956,5826.9552916511475,4.6285269847723525,0.7332043124176039,0.651,49.79,186.87,1,3.706,0.03818,10.5991,0.09146838366040493,0.1492,86.594,1.335,1342.6123562197877,0.0,87.0,95.402,71.75111214812559,841.2,7.1847,2.4509,4.287
STR-010082,K,0.6812736129504476,0.7713823629686358,4506.55682874054,4.705362749423594,0.17529267478481303,-0.121,27.99,199.51,1,3.825,0.05044,52.5251,0.25215974115832107,0.0342,88.714,1.779,2431.4477062232418,0.0,27.0,53.068,55.810258026232525,329.7,12.1871,3.9802,4.0397
STR-005319,G,1.0800203923587828,0.936334364331265,5897.718796383391,4.289024065707847,1.225048787593589,0.058,31.93,215.48,0,,,,,,,1.2875268489685665,20.614191011416207,0.6858975900280757,0.0,,0.11949575048428274,,0.0957,0.0,0.1129
STR-004264,K,0.9163898670907423,0.8013564557953344,4985.163740790854,4.373166566962295,0.39541699884378023,-0.135,22.07,197.17,0,,,,,,,2.766019817390296,8.94983098074139,0.703489756074242,0.0,,0.6979859617172471,,0.0454,0.0,0.5294
STR-002131,A,2.119145643006836,3.185460375199836,8330.472610782865,4.217710206261611,21.29991705579318,-0.078,12.65,305.59,0,,,,,,,2.701768031078765,33.889306438477526,0.301447944591875,0.0,,0.5747857544348015,,0.1109,0.0,0.4541
STR-002478,F,1.231442168388624,1.676754644205663,6912.07707144099,4.5167070390324,3.2757084954444875,-0.202,44.8,236.34,0,,,,,,,2.2753401250147016,14.668326897749196,0.25413902763409657,0.0,,0.33072460603269915,,0.0621,0.0,0.2857
STR-009885,K,0.8908094019806309,0.7253395186251781,4504.25441135467,4.361091546489237,0.28676282764853833,0.118,36.37,209.34,1,2.069,0.02117,2.8609,0.03624604654857276,0.0842,84.418,0.8357,431.4432857942339,1.33863695336452,342.0,136.086,38.13033272500244,936.0,2.061,1.3509,3.6669
STR-000249,K,0.8704021003395543,0.8167044846422105,4499.698206050666,4.602540306189512,0.2685292544273778,-0.123,4.37,349.45,1,3.394,0.0368,15.9516,0.12150420655785198,0.3107,83.135,3.5386,1153.9552001673335,0.0,74.0,79.346,36.74928481803188,555.7,3.3022,2.8304,3.631
STR-003195,G,0.9367661134123074,0.9901937732559987,5431.672969659973,4.521112746936494,0.730488564907331,-0.033,10.58,271.08,1,4.925,0.04727,46.9703,0.29034761031859,0.1977,86.173,3.9237,2010.9785151268688,0.0,29.0,60.46,45.655329563581596,489.3,7.4184,3.8706,3.8428
STR-011147,G,0.9788270267816448,0.970776128060501,5655.416762238983,4.531907077800638,0.9858756906269375,0.129,28.51,215.05,0,,,,,,,2.9191603044478143,66.32215446647439,0.3341134700053098,0.0,,0.5046999008426755,,0.3084,0.0,0.4086
STR-003401,F,1.2659536121698092,1.2459512685568925,7121.941214347746,4.427474693516462,3.121209716395707,0.343,22.11,245.12,0,,,,,,,1.3121590987210336,21.3641472665822,0.14722674792125393,0.0,,0.9802277357953553,,0.0872,0.0,0.6832
STR-010527,F,1.3454003876696634,1.0410248717699113,6683.422563912433,4.3361640781742485,3.4917403885769493,,26.51,225.6,0,,,,,,,1.3228578052124325,2.273596692165491,1.1792304951513237,0.0,,0.21649307203909882,,0.0101,0.0,0.196
STR-003343,F,1.2532143834858698,1.3239139171712473,6788.139085786387,4.2176829088851004,3.2549400519572123,-0.091,21.79,236.88,0,,,,,,,1.8432071345307235,3.2941634533515147,0.3034867982457209,0.0,,0.8009609224540375,,0.0139,0.0,0.5883
STR-000330,G,0.8986482094303383,0.9561060575382535,5487.639318726328,4.557205977437144,0.7094972119809095,-0.183,19.07,223.47,0,,,,,,,1.510938162899839,0.45361577737159986,0.03225376911756657,0.0,,0.29636602508848137,,0.002,0.0,0.2596
STR-008344,M,0.3471479058062062,0.2954915362173594,3268.795745549359,4.699495799028995,0.0119621589707231,0.043,41.33,142.94,0,,,,,,,1.7544417626806628,24.974547590630113,0.1240531655661453,0.0,,1.767219480120144,,0.1747,0.0,1.0178
STR-009642,G,1.1899558919079871,1.104452217629294,6109.065786217625,4.355486409811763,1.6193902564203073,0.182,24.48,237.27,0,,,,,,,1.449417254073557,26.67394663935775,0.5214900469931487,0.0,,0.6711519899213128,,0.1124,0.0,0.5135
STR-008319,G,1.0175798055091947,0.9141262769092809,5853.35265104997,4.242236890825344,1.0376987485766407,-0.38,15.19,239.54,0,,,,,,,1.978958424093312,13.160353287950917,0.060137522759559664,0.0,,0.13290672055634337,,0.0549,0.0,0.1248
STR-008668,G,1.0493419713869707,1.0207167144785179,5947.895506727603,4.242132297452103,1.3427068607798356,0.092,17.85,227.81,0,,,,,,,1.5644538670778698,58.30431540873696,0.7305430293970719,0.0,,1.2337004368279012,,0.2559,0.0,0.8037
STR-002927,M,0.45213776787336457,0.2975870989786352,3483.1472359957224,4.515835059858937,0.03103604236460204,-0.117,27.97,166.55,0,,,,,,,2.7995678993871262,38.15198855518036,0.2488090498732783,0.0,,0.7124240368899427,,0.2291,0.0,0.5379
STR-000848,G,1.1565493807311147,1.0191752410262465,5381.832333151826,4.353444608654917,1.1373011557591017,0.112,24.49,233.28,0,,,,,,,2.012491787913007,36.30835871986365,0.6915029978595746,0.0,,3.371782786937421,,0.1556,0.0,1.4752
STR-003316,G,1.0038541603288706,1.0816583177308496,5628.577158260512,4.422783925482913,0.9425940865706454,,13.61,235.48,0,,,,,,,2.332860217572459,0.8694374469821495,1.3051485212439287,0.0,,0.33218599088534656,,0.0037,0.0,0.2868
STR-004701,F,1.2932855598921071,1.2784311089471079,6811.836276239389,4.449610129742178,2.7084529161262036,0.126,27.48,225.26,0,,,,,,,1.4696111859169498,16.085275919318835,0.1656459317075962,0.0,,0.720534475312828,,0.0714,0.0,0.5426
STR-002763,G,0.952337743260554,1.2184446742326498,5638.964787543112,4.535142499016793,0.8370353458653252,0.224,34.37,194.37,0,,,,,,,1.4776425832991364,12.914559133448325,0.21317988108522967,0.0,,0.6210923133662541,,0.0664,0.0,0.4831
STR-010971,M,0.3034659965917823,0.456303557288055,3267.661829289322,4.970727445519954,0.009379714306226104,0.161,19.03,170.32,0,,,,,,,1.8556809732164097,73.8758978306298,0.22662156976718384,0.0,,0.23509718675509916,,0.4337,0.0,0.2111
STR-004241,G,0.9350537672283654,0.9459196143710268,5739.668593779667,4.524157753659126,0.891418191645233,-0.207,26.9,237.51,0,,,,,,,1.842608533267835,6.916164685406153,0.22632805704731096,0.0,,1.237605140723721,,0.0291,0.0,0.8054
STR-006774,G,1.1491654055226814,1.0369756378022545,5671.88875746501,4.258395638686895,1.4549963822414316,-0.147,2.66,548.57,1,3.737,0.02896,14.3948,0.12563005674478447,0.0418,89.154,0.312,850.6254555508114,5.13387785867198,87.0,87.776,13.108787227623594,754.6,1.5506,2.734,2.6468
STR-000227,G,1.0366070492405968,0.77317259118674,5930.802093118823,4.371652625981169,1.1925967722980433,0.269,34.84,244.73,0,,,,,,,1.9395187567098633,13.3590926020734,0.3948926762268739,0.0,,1.803628385034209,,0.0546,0.0,1.0309
STR-002926,K,0.865235419799819,0.7499688205389728,4136.008198463425,4.440848421161128,0.197457224733858,0.14,34.92,160.09,1,3.641,0.03944,21.9341,0.14768641779500993,0.3471,84.889,3.169,1520.6720174407587,0.0,45.0,69.4,58.534520896712245,471.9,9.4989,3.1326,4.0866
STR-010588,K,0.7309767794305699,0.7386434688131657,4790.814926833524,4.567284253800923,0.28458457578321356,-0.017,29.35,177.73,0,,,,,,,1.5483602885292642,8.612039053829779,0.326760096037481,0.0,,0.4582657268479767,,0.0485,0.0,0.3772
STR-010356,K,0.8913411885159838,0.7325878871476349,4156.093627557741,4.385753143342488,0.22018016600280063,0.003,30.37,166.41,1,2.976,0.03016,8.8383,0.07263293888087675,0.0802,87.989,0.6284,927.1424013468901,3.136250993501544,92.0,92.698,47.7225236427733,587.2,5.5714,2.2863,3.8861
STR-007444,G,1.0719783040501998,1.1452071246126727,5402.454076835955,4.37647107614716,0.9419499512309774,0.275,37.08,206.46,0,,,,,,,2.1271877169173568,5.987133791215367,0.7057491447908292,0.0,,0.9748454972730336,,0.029,0.0,0.6805
STR-001484,G,1.0917042017772849,0.9800499037930481,5459.046329084304,4.390174260213127,0.9731362468973379,0.022,33.71,187.83,0,,,,,,,2.453756140155009,18.417166110813977,0.05573771157932152,0.0,,1.1583999299773275,,0.0981,0.0,0.7694
STR-002577,K,0.9593275372244651,0.6381112170710574,4637.075985210908,4.386328002260735,0.30702372710347386,-0.112,28.84,196.38,0,,,,,,,2.18714216859885,0.1693036711878891,0.12212005786377712,0.0,,0.010649219062625195,,0.0009,0.0,0.0106
STR-000503,K,0.8722633844538,0.8656220951958605,4307.995915957245,4.4447862250707235,0.21653103802637375,0.331,27.48,211.68,0,,,,,,,2.7794820970576466,3.0940854558519235,0.45929067592146877,0.0,,1.0627259690581647,,0.0146,0.0,0.724
STR-011031,B,5.917377582596638,9.351467342169302,15988.546099743437,3.857897166921089,1976.6022969216194,0.205,17.29,446.51,0,,,,,,,1.6795748431080781,17.970456213753415,0.1341890841992709,0.0,,0.7411005801443036,,0.0402,0.0,0.5545
STR-007915,G,1.0718890235502365,0.9911826032431056,5496.852233197122,4.406324169476362,0.979343740805807,0.057,4.68,375.79,1,1.479,0.01254,201.1237,0.6570267569554324,0.1002,88.464,3.5692,153.77547386301032,0.0,2.0,36.22,0.5967647317571985,320.3,0.4092,5.3089,0.468
STR-010608,K,0.8958830754568691,0.7355902442328021,4098.571233692614,4.345003473394585,0.18559086762321872,-0.538,32.99,161.38,0,,,,,,,2.4878014668442985,56.47745783600694,0.020106314066149066,0.0,,0.09784350827521819,,0.35,0.0,0.0933
STR-009923,K,0.7928788956372548,0.6665359849988524,4575.50790393302,4.517224589217397,0.22900662115468903,-0.252,16.23,197.09,0,,,,,,,1.8952660239061507,52.03810472521864,0.23578435054579913,0.0,,1.307426768586152,,0.264,0.0,0.8361
STR-007864,G,0.9413179991924621,0.9628428472146168,5772.688342513007,4.485425970825495,0.9061836572513549,0.521,21.98,227.94,0,,,,,,,1.7596851035146392,55.2902491944259,0.9922358852230213,0.0,,0.9137575028355136,,0.2426,0.0,0.6491
STR-001856,K,0.7384430012923859,0.8000083009679437,4347.80693946538,4.542408103523788,0.17821338602121017,-0.157,21.63,193.55,0,,,,,,,2.294111393142005,15.989485901214849,0.233830569759358,0.0,,0.4580514238739514,,0.0826,0.0,0.3771
STR-005142,G,0.8395666794111953,1.007051007787723,5728.943281153716,4.532248107838988,0.654960388920893,-0.217,26.57,236.57,0,,,,,,,2.6731909780746195,39.64117831093476,0.590037273964296,0.0,,1.3059501411752856,,0.1676,0.0,0.8355
STR-007815,G,1.0131088236392276,0.9290756034285763,5568.456691533593,4.384198948828177,0.8730171910517861,-0.041,33.81,208.64,1,6.689,0.06011,14.187,0.12031785014722816,0.057,89.359,0.2662,3655.342617729412,4.533678070865696,60.0,86.502,115.24401972364063,750.4,17.5199,2.7204,4.7557
STR-005349,K,0.8856175531883068,0.7064291490728543,4357.999240254508,4.451714055681961,0.2216398896510963,0.263,20.99,188.88,1,6.211,0.06507,2.5204,0.032795628880717596,0.0398,86.655,0.4593,4448.90978350009,2.2478539407012135,320.0,138.21,413.649060991651,990.8,23.5542,1.2586,6.0274
STR-004856,F,1.1393448643915591,1.5423494305414236,7011.807372067365,4.529508089162171,3.040202785105679,-0.174,22.78,276.9,0,,,,,,,2.667477433803577,53.76139729863668,0.48208760783435045,0.0,,0.0812149981157044,,0.1942,0.0,0.0781
STR-004805,G,1.0979686549208092,1.2450266165397956,5687.9134305305315,4.411765639164739,1.1793734776411857,-0.226,22.96,232.31,0,,,,,,,1.8013953342277431,15.37337574855934,0.28416422155061416,0.0,,0.029673687039565893,,0.0662,0.0,0.0292
STR-011717,K,0.6738045245352997,0.8021831165006227,4168.279075807852,4.620984514180202,0.12262281741762901,0.284,37.66,181.0,1,6.776,0.09192,28.4818,0.1673678801053768,0.0258,84.548,5.0649,8118.429977519604,,27.0,63.962,267.1639990933783,375.7,44.8532,3.3838,5.5916
